0.000000000000000000e+00,3.655166601249931213e-156,8.218697301997929833e-08,1.476124283136357559e-09,1.627271015336418959e-68,5.045523713397134257e-107,8.653682964875103217e-38,3.110541555148191001e-52
3.655166601249931213e-156,0.000000000000000000e+00,6.707196668442983471e-09,4.358101303659918102e-01,7.763492633377470798e-86,3.578785031027386455e-146,3.719591140421725716e-07,6.919753718123694552e-02
8.218697301997929833e-08,6.707196668442983471e-09,0.000000000000000000e+00,4.765029112176099462e-17,8.321286338960194318e-01,1.882808209428563388e-03,6.766874854916706824e-25,5.978161481943264860e-58
1.476124283136357559e-09,4.358101303659918102e-01,4.765029112176099462e-17,0.000000000000000000e+00,2.952132463098319775e-79,2.009551124139502000e-11,5.058379718257497463e-101,6.755074791739371718e-39
1.627271015336418959e-68,7.763492633377470798e-86,8.321286338960194318e-01,2.952132463098319775e-79,0.000000000000000000e+00,2.015947157729324775e-255,0.000000000000000000e+00,1.852231293391632832e-08
5.045523713397134257e-107,3.578785031027386455e-146,1.882808209428563388e-03,2.009551124139502000e-11,2.015947157729324775e-255,0.000000000000000000e+00,4.478499968983104231e-104,3.302669758524514645e-24
8.653682964875103217e-38,3.719591140421725716e-07,6.766874854916706824e-25,5.058379718257497463e-101,0.000000000000000000e+00,4.478499968983104231e-104,0.000000000000000000e+00,7.781858048372764742e-73
3.110541555148191001e-52,6.919753718123694552e-02,5.978161481943264860e-58,6.755074791739371718e-39,1.852231293391632832e-08,3.302669758524514645e-24,7.781858048372764742e-73,0.000000000000000000e+00
